time_perf,ql_0,ql_1,ql_2,ql_3,ql_4,ql_5,qr_0,qr_1,qr_2,qr_3,qr_4,qr_5,hip_base_roll,hip_base_pitch,hip_base_yaw,hip_qw,hip_qx,hip_qy,hip_qz
1.567539520000000053e+01,-3.854225877282513868e-01,-1.875175341092756298e-01,7.548970724746784100e-02,6.962108093155903177e-01,-3.178901994871141667e-01,2.019765954098426686e-01,-5.720480057727110879e-01,-4.365440874380821512e-02,2.809108672591520417e-02,1.046811584971237608e+00,-4.753768667923194968e-01,5.190679334894267999e-02,4.086999999999999744e+00,7.980000000000018190e-01,9.634999999999999787e+00,9.958302518034084505e-01,3.494694530146445766e-02,9.929378087096501007e-03,8.367931678772227988e-02
1.568692459999999933e+01,-3.827434254788020240e-01,-1.921007023429912586e-01,7.671359015658785196e-02,6.907781377829866898e-01,-3.154294160321811091e-01,2.066762138473197674e-01,-5.959969717794254551e-01,-4.193759922591344669e-02,2.842927691078434016e-02,1.089909253364664821e+00,-4.945085369237376405e-01,5.066075511601705883e-02,4.086999999999999744e+00,7.980000000000018190e-01,9.634999999999999787e+00,9.958302518034084505e-01,3.494694530146445766e-02,9.929378087096501007e-03,8.367931678772227988e-02
1.569591480000000061e+01,-3.801807567505955943e-01,-1.963552317644696732e-01,7.780728390712243758e-02,6.855941833509238137e-01,-3.130808297625256031e-01,2.110244397031608987e-01,-6.197196336342410961e-01,-3.990472715269310910e-02,2.845621842429979509e-02,1.132508382192785490e+00,-5.133566310346662220e-01,4.900728243915278282e-02,3.318000000000000060e+00,6.500000000000056843e-01,9.634999999999999787e+00,9.960473359550082728e-01,2.837205433291539042e-02,8.081208429458575787e-03,8.378200964515455929e-02
1.570532369999999922e+01,-3.777435273809954253e-01,-2.002916066375899362e-01,7.878172291470830757e-02,6.806752123521073727e-01,-3.108518812225460337e-01,2.150349623109817365e-01,-6.427925164947630998e-01,-3.771897242802602079e-02,2.823328825066395709e-02,1.173840378621290093e+00,-5.315804259394343312e-01,4.711115966290769369e-02,2.367999999999999883e+00,7.049999999999840838e-01,9.513999999999999346e+00,9.963342927619927014e-01,2.008156426862081623e-02,7.843313831259796434e-03,8.278399767545324694e-02
1.571532999999999980e+01,-3.754411438863320960e-01,-2.039174497509808059e-01,7.964655066168302433e-02,6.760383710468502727e-01,-3.087504104167901886e-01,2.187182911394325024e-01,-6.648383454016039140e-01,-3.553498859235126872e-02,2.784235214189179075e-02,1.213227739752225531e+00,-5.488841671976656400e-01,4.513984551737269119e-02,2.367999999999999883e+00,7.049999999999840838e-01,9.513999999999999346e+00,9.963342927619927014e-01,2.008156426862081623e-02,7.843313831259796434e-03,8.278399767545324694e-02
1.572593320000000006e+01,-3.732832267105571367e-01,-2.072382574352202855e-01,8.041037978752907378e-02,6.717012017673242852e-01,-3.067844371066774656e-01,2.220825401913494590e-01,-6.855218972566364810e-01,-3.349591244681926483e-02,2.738217108798468580e-02,1.250076714944304612e+00,-5.650134846236398722e-01,4.326059403376477513e-02,1.841000000000000192e+00,8.040000000000020464e-01,9.705999999999999517e+00,9.962714535023092788e-01,1.541358970816403273e-02,8.349175468993885740e-03,8.447427689949323082e-02
1.573631830000000065e+01,-3.712792368332018533e-01,-2.102581749318972459e-01,8.108101324946925814e-02,6.676809132666035040e-01,-3.049618293902485178e-01,2.251342366187653321e-01,-7.045461811269547736e-01,-3.173084640178980287e-02,2.696300588890609973e-02,1.283869872616496544e+00,-5.797515327986855205e-01,4.163659781973726159e-02,1.834999999999999964e+00,9.079999999999870397e-01,9.650999999999999801e+00,9.963071572545896259e-01,1.528898610713382011e-02,9.241582480752566151e-03,8.398147688833421109e-02
1.574555390000000088e+01,-3.694380259109586451e-01,-2.129807552233877743e-01,8.166561824631135558e-02,6.639935071621305696e-01,-3.032899067171630492e-01,2.278790981222596768e-01,-7.216494006065068412e-01,-3.035285581854263448e-02,2.669977206609397413e-02,1.314159343608255703e+00,-5.929152053501618447e-01,4.042220598972109946e-02,1.834999999999999964e+00,9.079999999999870397e-01,9.650999999999999801e+00,9.963071572545896259e-01,1.528898610713382011e-02,9.241582480752566151e-03,8.398147688833421109e-02
1.575671919999999915e+01,-3.677673556775194474e-01,-2.154096618581489153e-01,8.217085351168762486e-02,6.606528510094475948e-01,-3.017750184296943416e-01,2.303227427005120620e-01,-7.366028613396895519e-01,-2.945750450817063992e-02,2.670418903105731268e-02,1.340561082875110444e+00,-6.043515927357425710e-01,3.975741434079791553e-02,1.407000000000000028e+00,8.419999999999845386e-01,9.683999999999999275e+00,9.963368611323176749e-01,1.161376919307664096e-02,8.357339780998290432e-03,8.430975261448360458e-02
1.576704739999999916e+01,-3.662734354678153226e-01,-2.175492778175835973e-01,8.260295402497153106e-02,6.576697929743673399e-01,-3.004221409934269005e-01,2.324712965537150400e-01,-7.492098071764490275e-01,-2.912190826081340056e-02,2.707646757480852706e-02,1.362750270810357378e+00,-6.139347747879004835e-01,3.976195872281769461e-02,4.840000000000000968e-01,6.670000000000015916e-01,9.843999999999999417e+00,9.962887699882574388e-01,3.708634312143303108e-03,6.161508210156601759e-03,8.577277332230683060e-02
1.577595190000000080e+01,-3.649605510427672561e-01,-2.194051513720773894e-01,8.296777291114665331e-02,6.550514602062591507e-01,-2.992345585041844558e-01,2.343318350792147342e-01,-7.593050621128502042e-01,-2.940420935561949278e-02,2.789714528341602495e-02,1.380457878992045195e+00,-6.215630197812349600e-01,4.052942047967974387e-02,4.840000000000000968e-01,6.670000000000015916e-01,9.843999999999999417e+00,9.962887699882574388e-01,3.708634312143303108e-03,6.161508210156601759e-03,8.577277332230683060e-02
1.578658959999999922e+01,-3.638308264038574436e-01,-2.209842560369577047e-01,8.327079037908857728e-02,6.528008192977319268e-01,-2.982136621870585813e-01,2.359126382713639392e-01,-7.667552928860751349e-01,-3.034337367360384619e-02,2.921977385227214619e-02,1.393468378332296531e+00,-6.271564642610534257e-01,4.212188793665477132e-02,-2.960000000000000409e-01,3.859999999999956799e-01,9.903999999999999915e+00,9.962576369758531225e-01,-2.864198098234728602e-03,3.132921051324470164e-03,8.632903302035245530e-02
1.579643560000000058e+01,-3.628840982907933777e-01,-2.222951210891865870e-01,8.351711190226818182e-02,6.509164542581746815e-01,-2.973588488074376812e-01,2.372233202532147978e-01,-7.714596769094289597e-01,-3.195925342422123450e-02,3.106522987212367859e-02,1.401618536495089273e+00,-6.306553525383953307e-01,4.456583644508776282e-02,-2.960000000000000409e-01,3.859999999999956799e-01,9.903999999999999915e+00,9.962576369758531225e-01,-2.864198098234728602e-03,3.132921051324470164e-03,8.632903302035245530e-02
1.580540809999999929e+01,-3.621178771289632059e-01,-2.233478844200300628e-01,8.371147159323588660e-02,6.493925072706971946e-01,-2.966674932473125637e-01,2.382748863105560166e-01,-7.733507579810418031e-01,-3.425284501212777499e-02,3.341833079158673669e-02,1.404797223417503460e+00,-6.320189111140246396e-01,4.784982130535497119e-02,-8.459999999999999742e-01,3.859999999999956799e-01,9.942999999999999616e+00,9.962029710160896778e-01,-7.646764920223245166e-03,2.715934606430510118e-03,8.668212747841606836e-02
1.581624829999999982e+01,-3.615273777863362015e-01,-2.241542966658152114e-01,8.385824841327615964e-02,6.482187480305707794e-01,-2.961349797631083192e-01,2.390797468054770003e-01,-7.723952913143646848e-01,-3.720667019530554676e-02,3.622722969136416005e-02,1.402946103040135561e+00,-6.312249104783251852e-01,5.192439467773384693e-02,-1.064999999999999947e+00,2.549999999999954525e-01,9.810999999999999943e+00,9.962898272784793674e-01,-9.449961707031306543e-03,1.422316202448713901e-03,8.552926576192261543e-02
1.582628000000000057e+01,-3.611056108591206848e-01,-2.247276893692031763e-01,8.396149728432389381e-02,6.473807531726514242e-01,-2.957547835324350061e-01,2.396517004971317200e-01,-7.685949190618310833e-01,-4.078523939004274901e-02,3.940577474448159201e-02,1.396061042096162552e+00,-6.282699253964141306e-01,5.670440589578448765e-02,-1.108999999999999986e+00,0.000000000000000000e+00,9.667999999999999261e+00,9.963963649107304699e-01,-9.643276327448782603e-03,-8.155316121190339359e-04,8.426521300361533573e-02
1.583530529999999992e+01,-3.608435296636380851e-01,-2.250829097709903248e-01,8.402499358871429180e-02,6.468601869725443265e-01,-2.955185984614328021e-01,2.400058892577594805e-01,-7.619865772636980061e-01,-4.493560745685676316e-02,4.283869107577387148e-02,1.384194029934633363e+00,-6.231702531333174200e-01,6.207355932440532242e-02,-1.108999999999999986e+00,0.000000000000000000e+00,9.667999999999999261e+00,9.963963649107304699e-01,-9.643276327448782603e-03,-8.155316121190339359e-04,8.426521300361533573e-02
1.584623969999999993e+01,-3.607302298073035152e-01,-2.252362195654074029e-01,8.405228733464653601e-02,6.466351785083404025e-01,-2.954165090201863464e-01,2.401587206453630885e-01,-7.526426113821039765e-01,-4.958808746476472962e-02,4.638912601510813971e-02,1.367455394430976412e+00,-6.159633990333079900e-01,6.789083164626133482e-02,-9.330000000000000515e-01,-1.570000000000106866e-01,9.333000000000000185e+00,9.966520611004165975e-01,-8.003413627178202622e-03,-2.027883725362196812e-03,8.134188442739832825e-02
1.585537260000000082e+01,-3.607531977639565346e-01,-2.252051532699710368e-01,8.404676199806981884e-02,6.466807900624704786e-01,-2.954372036738810436e-01,2.401277529089980156e-01,-7.406706620187994972e-01,-5.465722879993029082e-02,4.990784642100254409e-02,1.346016130074077388e+00,-6.067100030257930321e-01,7.399813880292674395e-02,-9.330000000000000515e-01,-1.570000000000106866e-01,9.333000000000000185e+00,9.966520611004165975e-01,-8.003413627178202622e-03,-2.027883725362196812e-03,8.134188442739832825e-02
1.586649659999999962e+01,-3.608986031059743804e-01,-2.250083325610077178e-01,8.401169246671069679e-02,6.469695683487577398e-01,-2.955682260177585619e-01,2.399315375372537973e-01,-7.262134628512852963e-01,-6.004317919572543794e-02,5.324322976948092645e-02,1.320110227403630709e+00,-5.954960688344637099e-01,8.022852805427883871e-02,-7.079999999999999627e-01,-1.129999999999995453e-01,8.800000000000000711e+00,9.970337044766124368e-01,-6.084561871715377449e-03,-1.457188414683792182e-03,7.671145185952724099e-02
1.587617370000000072e+01,-3.611516267467570485e-01,-2.246652350295716971e-01,8.395029647849838739e-02,6.474721657351167892e-01,-2.957962577161268314e-01,2.395894164498000856e-01,-7.094487556866928557e-01,-6.563353111353031899e-02,5.625116745584457512e-02,1.290036998912943211e+00,-5.824353741143095675e-01,8.641416813013010068e-02,-5.760000000000000675e-01,2.709999999999865850e-01,8.394000000000000128e+00,9.973020525352093157e-01,-5.186110193677822763e-03,1.990676887625927437e-03,7.319670399442018693e-02
1.588554120000000047e+01,-3.614968153607791557e-01,-2.241959186115256575e-01,8.386577440621700852e-02,6.481580142477509909e-01,-2.961074253575892712e-01,2.391212736921836390e-01,-6.905895613375013786e-01,-7.130570628789678622e-02,5.880409100311756454e-02,1.256163516425180759e+00,-5.676719813127202308e-01,9.239351127617297099e-02,-5.760000000000000675e-01,2.709999999999865850e-01,8.394000000000000128e+00,9.973020525352093157e-01,-5.186110193677822763e-03,1.990676887625927437e-03,7.319670399442018693e-02
1.589534890000000011e+01,-3.619184504820153192e-01,-2.236207059922392659e-01,8.376133315862110962e-02,6.489960315970275673e-01,-2.964876217374889933e-01,2.385472445993098711e-01,-6.698850426982900785e-01,-7.692987019470032273e-02,6.079850847383561074e-02,1.218927383196201752e+00,-5.513828251632117983e-01,9.801717580743658786e-02,-4.279999999999999916e-01,5.840000000000031832e-01,8.244999999999999218e+00,9.973913508411972328e-01,-4.091652578162699450e-03,4.814615647824736951e-03,7.190668343426113995e-02
1.590658950000000083e+01,-3.624009198024732981e-01,-2.229598363510147951e-01,8.364019130308353311e-02,6.499553361129066786e-01,-2.969228310245064506e-01,2.378873886239757651e-01,-6.476221547494487307e-01,-8.237230526347816273e-02,6.216065518170177384e-02,1.178840130421813015e+00,-5.337804062281947814e-01,1.031523063661891754e-01,-0.000000000000000000e+00,9.139999999999872671e-01,8.667999999999999261e+00,9.971087462891601305e-01,-6.027552485536812835e-04,7.953262255153666430e-03,7.556805131317274882e-02
1.591568649999999963e+01,-3.629290778642046411e-01,-2.222330948197341893e-01,8.350556419867283253e-02,6.510059462904855820e-01,-2.973994467472937941e-01,2.371613353060267049e-01,-6.241281917254668521e-01,-8.749912024577888303e-02,6.285007464824232670e-02,1.136491516549636316e+00,-5.151156479209770822e-01,1.076853716301502950e-01,-0.000000000000000000e+00,9.139999999999872671e-01,8.667999999999999261e+00,9.971087462891601305e-01,-6.027552485536812835e-04,7.953262255153666430e-03,7.556805131317274882e-02
1.592595430000000079e+01,-3.634885834877750743e-01,-2.214594329933101680e-01,8.336062986290748711e-02,6.521194403392494010e-01,-2.979045714179866522e-01,2.363879161754490199e-01,-5.997742033364994452e-01,-9.218014055218093361e-02,6.286111641781633175e-02,1.092554871488111701e+00,-4.956809477969619238e-01,1.115235254235384527e-01,-0.000000000000000000e+00,8.479999999999847660e-01,9.086000000000000298e+00,9.968308747992066232e-01,-5.861438390457054341e-04,7.376878540979907480e-03,7.920508282578855863e-02
1.593685160000000067e+01,-3.640662016825177982e-01,-2.206565967573932419e-01,8.320847835150013694e-02,6.532695513194406445e-01,-2.984262867162428279e-01,2.355847987196260374e-01,-5.749790327839107151e-01,-9.629281214349161289e-02,6.222244471483362460e-02,1.047793298106862281e+00,-4.758133348056898804e-01,1.145947707732141024e-01,-0.000000000000000000e+00,8.479999999999847660e-01,9.086000000000000298e+00,9.968308747992066232e-01,-5.861438390457054341e-04,7.376878540979907480e-03,7.920508282578855863e-02
1.594570069999999973e+01,-3.646500582544079938e-01,-2.198407805133995030e-01,8.305204944865440808e-02,6.544326738289898415e-01,-2.989538833491298675e-01,2.347681417844043883e-01,-5.502133804781357274e-01,-9.972595686207630372e-02,6.099468855526368749e-02,1.003065922408442390e+00,-4.558973835851682921e-01,1.168472249024508774e-01,-0.000000000000000000e+00,8.700000000000045475e-01,9.041999999999999815e+00,9.968597792096025589e-01,-5.984440664048259247e-04,7.568486537161181991e-03,7.882220797731291639e-02
1.595534499999999944e+01,-3.652298358145126267e-01,-2.190263293213048357e-01,8.289406525352616129e-02,6.555882587220276392e-01,-2.994780399529011206e-01,2.339522946169448614e-01,-5.260027517414113118e-01,-1.023832347986459723e-01,5.926633561937477701e-02,9.593323499519863518e-01,-4.363670776106163274e-01,1.182477940543215783e-01,-0.000000000000000000e+00,7.049999999999840838e-01,8.865999999999999659e+00,9.969895312332535120e-01,-4.755273133543802067e-04,6.133841739693009221e-03,7.729181373589202875e-02
1.596724960000000060e+01,-3.657968917592352431e-01,-2.182255244736255317e-01,8.273696803395380606e-02,6.567190558055928662e-01,-2.999909329147847359e-01,2.331495761136283262e-01,-5.029273449850993893e-01,-1.041862059222524728e-01,5.714790504767042201e-02,9.176519379673466759e-01,-4.177051095137036540e-01,1.187805566126658718e-01,1.209999999999998854e-01,5.900000000000034106e-01,8.503000000000000114e+00,9.972348735355562876e-01,6.713079145959392410e-04,5.212807187663436731e-03,7.412815248899119747e-02
1.597570980000000063e+01,-3.663442513675693735e-01,-2.174485291471781601e-01,8.258288277251413234e-02,6.578111095051024648e-01,-3.004862340765548367e-01,2.323702123935622310e-01,-4.816159078120976211e-01,-1.050769502023460866e-01,5.476437429404734658e-02,8.791724939792509019e-01,-4.004371911344706270e-01,1.184451511510134780e-01,1.209999999999998854e-01,5.900000000000034106e-01,8.503000000000000114e+00,9.972348735355562876e-01,6.713079145959392410e-04,5.212807187663436731e-03,7.412815248899119747e-02
1.600821759999999827e+01,-3.671148979533328527e-01,-2.163478177991755569e-01,8.236182244448797540e-02,6.593495412675656198e-01,-3.011839582481261601e-01,2.312652855854498424e-01,-4.628219896837312830e-01,-1.046762388229180996e-01,5.208764795434683847e-02,8.453005203263614931e-01,-3.852078075638525334e-01,1.168773702415946414e-01,1.258000000000000007e+00,9.189999999999827196e-01,8.343999999999999417e+00,9.972643835456750372e-01,1.036505394503793413e-02,8.796594405752264714e-03,7.265627911503465264e-02
1.601967649999999921e+01,-3.691722960690405064e-01,-2.133696894219445639e-01,8.174756192296084301e-02,6.634618258388425005e-01,-3.030488169001737120e-01,2.282707192113600791e-01,-4.635828175764545866e-01,-1.017957143385661567e-01,5.075813326909828227e-02,8.469438106987663417e-01,-3.859472604196758638e-01,1.137094926157289493e-01,1.104999999999999982e+00,6.500000000000056843e-01,8.877000000000000668e+00,9.969428166104135070e-01,9.174768721120793100e-03,6.401249445616190997e-03,7.732960644762477964e-02
1.602864479999999858e+01,-3.730367285239064024e-01,-2.076129850569241597e-01,8.049484787623018001e-02,6.712063026973220659e-01,-3.065600874545486576e-01,2.224616126428144158e-01,-4.640032015717154290e-01,-9.623211377235363351e-02,4.804753526547189679e-02,8.482029038994882697e-01,-3.865137901946673615e-01,1.075269901845915810e-01,1.104999999999999982e+00,6.500000000000056843e-01,8.877000000000000668e+00,9.969428166104135070e-01,9.174768721120793100e-03,6.401249445616190997e-03,7.732960644762477964e-02
1.603866259999999855e+01,-3.785384867181471602e-01,-1.990190362513082345e-01,7.847070374108988666e-02,6.822784519660434199e-01,-3.115784060615220952e-01,2.137397504151848093e-01,-4.647487634800408496e-01,-8.791223971585737651e-02,4.399203790510752832e-02,8.502468965829850234e-01,-3.874334102808152380e-01,9.827956239240620562e-02,1.016999999999999904e+00,7.270000000000038654e-01,9.903999999999999915e+00,9.962129397109390494e-01,8.293958543860840624e-03,7.086374250474979618e-03,8.625991133860430593e-02
1.604837540000000118e+01,-3.851474884089502448e-01,-1.879947919272619838e-01,7.561932251572711650e-02,6.956523577791706714e-01,-3.176372662063435826e-01,2.024667224471319860e-01,-4.653502847723556823e-01,-7.721936443013710516e-02,3.871629313690339025e-02,8.521392558667173489e-01,-3.882847246581198064e-01,8.636434903351745962e-02,1.434000000000000163e+00,9.029999999999915872e-01,1.033799999999999919e+01,9.958332734136901010e-01,1.175251734198702429e-02,8.974789140998603795e-03,8.998568251769613335e-02
1.605812840000000108e+01,-3.922482862574949714e-01,-1.751420467369577683e-01,7.195941655492865685e-02,7.101128329644259551e-01,-3.241849707946569126e-01,1.892084067608484355e-01,-4.655619680838509189e-01,-6.472334377787358761e-02,3.248257306061308469e-02,8.533312372590540207e-01,-3.888209190358340450e-01,7.240687075343846257e-02,1.434000000000000163e+00,9.029999999999915872e-01,1.033799999999999919e+01,9.958332734136901010e-01,1.175251734198702429e-02,8.974789140998603795e-03,8.998568251769613335e-02
1.606777620000000084e+01,-3.993098566334917221e-01,-1.610837076756079789e-01,6.757745347314036977e-02,7.245895746296886486e-01,-3.307363943674630491e-01,1.745711707928566947e-01,-4.651861769302489957e-01,-5.101755182048162141e-02,2.559027467216590246e-02,8.533728689346782303e-01,-3.888396458202003636e-01,5.707087235879158144e-02,1.834999999999999964e+00,1.347999999999984766e+00,1.044800000000000040e+01,9.956669251164573797e-01,1.487419377098626871e-02,1.317073762639876799e-02,9.084417570311535683e-02
1.607906480000000116e+01,-4.059534567966067153e-01,-1.463682456986381553e-01,6.260694331909633092e-02,7.382990883115727598e-01,-3.369371550713653463e-01,1.591076818200953535e-01,-4.641051119575473338e-01,-3.662761099039046897e-02,1.832860481914355688e-02,8.519845114516542139e-01,-3.882151129249407084e-01,4.095570040107150700e-02,1.786000000000000032e+00,1.775999999999982037e+00,1.075000000000000000e+01,9.953850790457667852e-01,1.406319382478369261e-02,1.688763137354725927e-02,9.341080718573456509e-02
1.608898930000000149e+01,-4.119529840022240763e-01,-1.314301233999466412e-01,5.720139778454957913e-02,7.507558669715450606e-01,-3.425683190669879252e-01,1.432725073928154957e-01,-4.622816600330920678e-01,-2.197292926300575822e-02,1.094765443151834994e-02,8.490614520968966517e-01,-3.869000741226353846e-01,2.454875696948022323e-02,1.786000000000000032e+00,1.775999999999982037e+00,1.075000000000000000e+01,9.953850790457667852e-01,1.406319382478369261e-02,1.688763137354725927e-02,9.341080718573456509e-02
1.609782459999999915e+01,-4.172038780536391767e-01,-1.165856718399340686e-01,5.151086095787027475e-02,7.617189218304396547e-01,-3.475218263075028347e-01,1.274109607636420838e-01,-4.597442253593410078e-01,-7.361788551721870633e-03,3.644995138938345036e-03,8.446425020027312769e-01,-3.849116935605820800e-01,8.214723381011739683e-03,1.439999999999999947e+00,1.808999999999997499e+00,1.114000000000000057e+01,9.950950224423357193e-01,1.097306757697484245e-02,1.692960207212042614e-02,9.684460063482207282e-02
1.610849139999999835e+01,-4.216849195755485447e-01,-1.020481598644240595e-01,4.566710939227824895e-02,7.711202023311853893e-01,-3.517678335593625860e-01,1.117679134791922380e-01,-4.565670318956684959e-01,6.995180212963747479e-03,-3.435853561135182588e-03,8.388674895720411584e-01,-3.823124749446202841e-01,-7.793423083189631242e-03,1.049999999999999822e+00,1.381000000000000227e+00,1.147499999999999964e+01,9.948873702602707425e-01,7.911565137163335121e-03,1.290628379746833025e-02,9.984966435708493571e-02
1.611874530000000050e+01,-4.254250656186549517e-01,-8.795063675548608906e-02,3.977767905627338507e-02,7.789996719804186398e-01,-3.553252012940886218e-01,9.650645549564276782e-02,-4.528524046145467885e-01,2.096383357661890656e-02,-1.019943770538556116e-02,8.319383081931679413e-01,-3.791928180782635494e-01,-2.331299224929265015e-02,1.049999999999999822e+00,1.381000000000000227e+00,1.147499999999999964e+01,9.948873702602707425e-01,7.911565137163335121e-03,1.290628379746833025e-02,9.984966435708493571e-02
1.612905689999999836e+01,-4.284792695293010989e-01,-7.436939412948118111e-02,3.392625161640516751e-02,7.854563161172425367e-01,-3.582392866455155200e-01,8.172927515677332055e-02,-4.487175117054124640e-01,3.446445295431788125e-02,-1.658894156453172286e-02,8.240894581858251300e-01,-3.756578457321442244e-01,-3.824764739308209732e-02,4.009999999999999121e-01,9.470000000000027285e-01,1.149699999999999989e+01,9.949339695326365751e-01,2.653923423155422033e-03,8.572923680606331365e-03,1.001292062290576323e-01
1.613917909999999978e+01,-4.309129884937383803e-01,-6.134416744625093010e-02,2.817639671444638338e-02,7.906157177884729492e-01,-3.605672863564812758e-01,6.749829667230954067e-02,-4.442856185255082413e-01,4.745255287416716428e-02,-2.257636470383261873e-02,8.155685254380049543e-01,-3.718186832620071769e-01,-5.254573609214114455e-02,-5.380000000000000338e-01,8.810000000000002274e-01,1.127200000000000024e+01,9.951219669701756310e-01,-5.427110712776878933e-03,7.189784314067227365e-03,9.824013601495791559e-02
1.614817980000000119e+01,-4.327934371159508631e-01,-4.889347462013615697e-02,2.257626073291052471e-02,7.946110660351024535e-01,-3.623696782444802977e-01,5.385028488629335641e-02,-4.396807949693114503e-01,5.990419760989507125e-02,-2.815408228377114241e-02,8.066244192392995060e-01,-3.677872060627356277e-01,-6.618320644863302793e-02,-5.380000000000000338e-01,8.810000000000002274e-01,1.127200000000000024e+01,9.951219669701756310e-01,-5.427110712776878933e-03,7.189784314067227365e-03,9.824013601495791559e-02
1.615796639999999940e+01,-4.341853790789859113e-01,-3.702493449596300223e-02,1.716272490133796680e-02,7.975735001052717266e-01,-3.637058895073099762e-01,4.080772337617671192e-02,-4.350247485954365501e-01,7.180607767512370287e-02,-3.332847198791277776e-02,7.975004907288791856e-01,-3.636729606507134172e-01,-7.915168933062047274e-02,-1.104000000000000092e+00,9.079999999999870397e-01,1.103599999999999959e+01,9.952812580800109998e-01,-1.035102006650145783e-02,6.960259576089919582e-03,9.622696339845079883e-02
1.616894250000000000e+01,-4.351495816895338820e-01,-2.574122690604641051e-02,1.196439428252138448e-02,7.996280951402638948e-01,-3.646325128849490227e-01,2.838531089530300228e-02,-4.304346248616284232e-01,8.314978445049958644e-02,-3.811554156881968858e-02,7.884299872720355040e-01,-3.595811172359106855e-01,-9.145125008931206945e-02,-1.104000000000000092e+00,9.079999999999870397e-01,1.103599999999999959e+01,9.952812580800109998e-01,-1.035102006650145783e-02,6.960259576089919582e-03,9.622696339845079883e-02
1.617828439999999901e+01,-4.357425719648262419e-01,-1.504273682194789963e-02,7.003367386917203063e-03,8.008927055607149015e-01,-3.652028097107251625e-01,1.659299208265208742e-02,-4.260209647839071634e-01,9.392931949243621403e-02,-4.253809404741892841e-02,7.796320619481917902e-01,-3.556106552583138125e-01,-1.030867653681079299e-01,-1.729999999999999982e+00,1.028999999999996362e+00,1.070100000000000051e+01,9.954766563577471805e-01,-1.586737715567579018e-02,7.531787838121611033e-03,9.336875902013923312e-02
1.618861229999999907e+01,-4.360168330489224697e-01,-4.928019162011132437e-03,2.296067276993163375e-03,8.014778583108475019e-01,-3.654666828076296170e-01,5.436658452087493772e-03,-4.218853964541638413e-01,1.041407515956849217e-01,-4.662384713754885723e-02,7.713074036577216575e-01,-3.518523640159467725e-01,-1.140667085518662499e-01,-2.439000000000000057e+00,1.024000000000000909e+00,1.043200000000000038e+01,9.955764446488156727e-01,-2.200589729988705265e-02,6.962201865389376805e-03,9.107585349386532192e-02
1.619887669999999957e+01,-4.360209894348909265e-01,4.606860724055694689e-03,-2.146457714061078548e-03,8.014867274987143020e-01,-3.654706822903355246e-01,-5.082363018847669417e-03,-4.181179870064459236e-01,1.137829888287771318e-01,-5.040398301340953680e-02,7.636333044348759813e-01,-3.483865790483262614e-01,-1.244031947811935074e-01,-2.439000000000000057e+00,1.024000000000000909e+00,1.043200000000000038e+01,9.955764446488156727e-01,-2.200589729988705265e-02,6.962201865389376805e-03,9.107585349386532192e-02
1.620793460000000152e+01,-4.357998275816107880e-01,1.356923945694576972e-02,-6.318367936181568112e-03,8.010148501185394565e-01,-3.652578910610504437e-01,-1.496808546846642267e-02,-4.147944555329046712e-01,1.228587961013967167e-01,-5.391175824995042554e-02,7.567585476519127496e-01,-3.452808313375128613e-01,-1.341123415690142484e-01,-2.818000000000000060e+00,8.529999999999802185e-01,1.025000000000000000e+01,9.956570950871947989e-01,-2.515497074443305905e-02,5.215293909922932326e-03,8.948171410298490225e-02
1.621864109999999926e+01,-4.376437808887240211e-01,2.149057908245843862e-02,-1.005444245725595209e-02,8.042543974248950178e-01,-3.667186594998899096e-01,-2.372596128560046369e-02,-4.116953471612179172e-01,1.313784226462539895e-01,-5.713901586051339798e-02,7.502959787813914261e-01,-3.423604751746287533e-01,-1.432003741598162072e-01,-3.130999999999999783e+00,6.560000000000059117e-01,1.012400000000000055e+01,9.956978902401057985e-01,-2.771764991140404297e-02,3.289712263602004565e-03,8.835508501503280820e-02
1.622831310000000116e+01,-4.437803725631765395e-01,2.791396958792602412e-02,-1.326799506199405343e-02,8.152869825336956922e-01,-3.716918059173552891e-01,-3.090604577485113122e-02,-4.085808060748832293e-01,1.393585469930795906e-01,-6.006713242501526828e-02,7.438211006364419120e-01,-3.394337703910781379e-01,-1.516755483792300019e-01,-3.130999999999999783e+00,6.560000000000059117e-01,1.012400000000000055e+01,9.956978902401057985e-01,-2.771764991140404297e-02,3.289712263602004565e-03,8.835508501503280820e-02
1.623823610000000173e+01,-4.539968185749163054e-01,3.289119973376153361e-02,-1.604643924222326490e-02,8.337344935823995939e-01,-3.800015977813639978e-01,-3.659544194401417178e-02,-4.054793265914096168e-01,1.468196254774418730e-01,-6.271628803449025291e-02,7.373929699715384700e-01,-3.365274267229949601e-01,-1.595651115321797264e-01,-3.241000000000000103e+00,4.579999999999984084e-01,1.007399999999999984e+01,9.957219362427348619e-01,-2.852063045213870315e-02,1.496891611334657136e-03,8.787581373242220328e-02
1.624834759999999889e+01,-4.678972621654883257e-01,3.650423337013486424e-02,-1.844025667852022821e-02,8.588748418996683398e-01,-3.913142003667910984e-01,-4.089561175699451406e-02,-4.024137370226698596e-01,1.537872326477456308e-01,-6.510833127310466928e-02,7.310582411691139981e-01,-3.336625718775070304e-01,-1.669015475917837443e-01,-3.241000000000000103e+00,4.579999999999984084e-01,1.007399999999999984e+01,9.957219362427348619e-01,-2.852063045213870315e-02,1.496891611334657136e-03,8.787581373242220328e-02
