time_perf,ql_0,ql_1,ql_2,ql_3,ql_4,ql_5,qr_0,qr_1,qr_2,qr_3,qr_4,qr_5
1.661251830000000140e+01,-4.248956175616522835e-01,-9.912279175965399425e-02,4.474554722470691637e-02,7.771791901897735499e-01,-3.545034114311889084e-01,1.087240974384162812e-01,-4.356549111723330148e-01,9.888624979315974173e-03,-4.602881477827835965e-03,8.007875357958731399e-01,-3.651553829335507650e-01,-1.090737050352360606e-02
1.662309630000000027e+01,-4.205969852346346793e-01,-1.093440051220144760e-01,4.877223684441100993e-02,7.685217645004485121e-01,-3.505944426639366895e-01,1.196885681801166390e-01,-4.357876556162419424e-01,2.256203694155356487e-04,-1.050589363524867537e-04,8.010707370585912201e-01,-3.652830932940673847e-01,-2.488813593170168459e-04
1.663296439999999876e+01,-4.166723140128443248e-01,-1.189961471926432868e-01,5.249368907121798600e-02,7.605288562402758856e-01,-3.469842220136358790e-01,1.300101892621159660e-01,-4.356583198765804354e-01,-9.760921262980559732e-03,4.543482132695064735e-03,8.007948075458450887e-01,-3.651586621691453871e-01,1.076652953316717225e-02
1.664292049999999890e+01,-4.131982370870218579e-01,-1.280818362531808141e-01,5.594420968218338786e-02,7.533506001159295806e-01,-3.437409196315952542e-01,1.397053133243855161e-01,-4.353113424415582244e-01,-1.872446194442511924e-02,8.707368152597760869e-03,8.000547367514529995e-01,-3.648249175986091331e-01,2.064981535596584206e-02
1.665225919999999959e+01,-4.099549210699843793e-01,-1.366112993266794806e-01,5.911476668049897576e-02,7.465991583333044801e-01,-3.406895739385467081e-01,1.487798083749653499e-01,-4.370465789032214610e-01,-2.664649644068295409e-02,1.244652840821136586e-02,8.030615459137688816e-01,-3.661808071512706597e-01,2.940944022840974795e-02
1.666304799999999986e+01,-4.067015822707307771e-01,-1.446012097322286749e-01,6.198562328055090553e-02,7.398484289952929061e-01,-3.376377005952262422e-01,1.572415450265770009e-01,-4.431025686996083457e-01,-3.306881254875904119e-02,1.568952666005829499e-02,8.139179501848285980e-01,-3.710748274569279914e-01,3.660079060086506020e-02
1.667227079999999972e+01,-4.034667399469757387e-01,-1.520719352421748827e-01,6.457748894371606596e-02,7.331572751637178698e-01,-3.346119322328009460e-01,1.651178975365081292e-01,-4.532666932848207764e-01,-3.804298012125983952e-02,1.852378194706205683e-02,8.322453818092414579e-01,-3.793310910332530206e-01,4.231114841742417143e-02
1.668271299999999968e+01,-4.002731728868877403e-01,-1.590489826999959000e-01,6.691264174367272943e-02,7.265720060322760077e-01,-3.316332505468517766e-01,1.724414451634863066e-01,-4.671409238852698986e-01,-4.165082958149235459e-02,2.099844778631032582e-02,8.573172946112421755e-01,-3.906137514054601745e-01,4.664194893661367108e-02
1.669318050000000042e+01,-3.971385125800137028e-01,-1.655609136999411923e-01,6.901369556324432608e-02,7.201278090406839638e-01,-3.287176253253445424e-01,1.792475808424194850e-01,-4.841957221455716609e-01,-4.400076356827375967e-02,2.313084895587969037e-02,8.881606416477278998e-01,-4.044739118127651523e-01,4.970672009359007604e-02
1.670269880000000029e+01,-3.940762800210528827e-01,-1.716370631659576151e-01,7.090252991424073059e-02,7.138510630759373754e-01,-3.258770536084885094e-01,1.855720100773193548e-01,-5.038286900359060239e-01,-4.522314875280719626e-02,2.491715619332124376e-02,9.236656097844759827e-01,-4.204004610627736227e-01,5.162920230194324028e-02
1.671240590000000026e+01,-3.910970927391437812e-01,-1.773055429892269608e-01,7.259952598513863542e-02,7.077619530047929430e-01,-3.231207372827960000e-01,1.914486336396258592e-01,-5.254153569772557208e-01,-4.546536608182227823e-02,2.634450238493268870e-02,9.626805119683439216e-01,-4.378641740246562719e-01,5.254192629896668743e-02
1.672386360000000138e+01,-3.882098263391821069e-01,-1.825917634139886392e-01,7.412313113939283937e-02,7.018769408701714951e-01,-3.204561978830984259e-01,1.969080328685164916e-01,-5.483459823129166466e-01,-4.488686508556227750e-02,2.740225568842302728e-02,1.004080784283462258e+00,-4.563499444013863204e-01,5.258526295383678106e-02
1.673259360000000129e+01,-3.854225877282513868e-01,-1.875175341092756298e-01,7.548970724746784100e-02,6.962108093155903177e-01,-3.178901994871141667e-01,2.019765954098426686e-01,-5.720480057727110879e-01,-4.365440874380821512e-02,2.809108672591520417e-02,1.046811584971237608e+00,-4.753768667923194968e-01,5.190679334894267999e-02
1.674238460000000117e+01,-3.827434254788020240e-01,-1.921007023429912586e-01,7.671359015658785196e-02,6.907781377829866898e-01,-3.154294160321811091e-01,2.066762138473197674e-01,-5.959969717794254551e-01,-4.193759922591344669e-02,2.842927691078434016e-02,1.089909253364664821e+00,-4.945085369237376405e-01,5.066075511601705883e-02
1.675449120000000036e+01,-3.801807567505955943e-01,-1.963552317644696732e-01,7.780728390712243758e-02,6.855941833509238137e-01,-3.130808297625256031e-01,2.110244397031608987e-01,-6.197196336342410961e-01,-3.990472715269310910e-02,2.845621842429979509e-02,1.132508382192785490e+00,-5.133566310346662220e-01,4.900728243915278282e-02
1.676281750000000059e+01,-3.777435273809954253e-01,-2.002916066375899362e-01,7.878172291470830757e-02,6.806752123521073727e-01,-3.108518812225460337e-01,2.150349623109817365e-01,-6.427925164947630998e-01,-3.771897242802602079e-02,2.823328825066395709e-02,1.173840378621290093e+00,-5.315804259394343312e-01,4.711115966290769369e-02
1.677256089999999844e+01,-3.754411438863320960e-01,-2.039174497509808059e-01,7.964655066168302433e-02,6.760383710468502727e-01,-3.087504104167901886e-01,2.187182911394325024e-01,-6.648383454016039140e-01,-3.553498859235126872e-02,2.784235214189179075e-02,1.213227739752225531e+00,-5.488841671976656400e-01,4.513984551737269119e-02
1.678378340000000080e+01,-3.732832267105571367e-01,-2.072382574352202855e-01,8.041037978752907378e-02,6.717012017673242852e-01,-3.067844371066774656e-01,2.220825401913494590e-01,-6.855218972566395896e-01,-3.349591244682725844e-02,2.738217108799134714e-02,1.250076714944309941e+00,-5.650134846236420927e-01,4.326059403377504470e-02
1.679256600000000077e+01,-3.712792368332018533e-01,-2.102581749318972459e-01,8.108101324946925814e-02,6.676809132666035040e-01,-3.049618293902485178e-01,2.251342366187653321e-01,-7.045461811269579933e-01,-3.173084640178980287e-02,2.696300588890609973e-02,1.283869872616502761e+00,-5.797515327986886291e-01,4.163659781973726159e-02
1.680271469999999923e+01,-3.694380259109586451e-01,-2.129807552233877743e-01,8.166561824631135558e-02,6.639935071621305696e-01,-3.032899067171630492e-01,2.278790981222596768e-01,-7.216494006065101718e-01,-3.035285581854241244e-02,2.669977206609397413e-02,1.314159343608261032e+00,-5.929152053501640651e-01,4.042220598972109946e-02
1.681280930000000140e+01,-3.677673556775194474e-01,-2.154096618581489153e-01,8.217085351168762486e-02,6.606528510094475948e-01,-3.017750184296943416e-01,2.303227427005120620e-01,-7.366028613396895519e-01,-2.945750450817063992e-02,2.670418903105731268e-02,1.340561082875110444e+00,-6.043515927357425710e-01,3.975741434079791553e-02
1.682343009999999950e+01,-3.662734354678153226e-01,-2.175492778175835973e-01,8.260295402497153106e-02,6.576697929743673399e-01,-3.004221409934269005e-01,2.324712965537150400e-01,-7.492098071764490275e-01,-2.912190826081340056e-02,2.707646757480852706e-02,1.362750270810357378e+00,-6.139347747879004835e-01,3.976195872281769461e-02
1.683335590000000082e+01,-3.649605510427672561e-01,-2.194051513720773894e-01,8.296777291114665331e-02,6.550514602062591507e-01,-2.992345585041844558e-01,2.343318350792147342e-01,-7.593050621128502042e-01,-2.940420935561949278e-02,2.789714528341602495e-02,1.380457878992045195e+00,-6.215630197812349600e-01,4.052942047967974387e-02
1.684338779999999858e+01,-3.638308264038574436e-01,-2.209842560369577047e-01,8.327079037908857728e-02,6.528008192977319268e-01,-2.982136621870585813e-01,2.359126382713639392e-01,-7.667552928860751349e-01,-3.034337367360384619e-02,2.921977385227214619e-02,1.393468378332296531e+00,-6.271564642610534257e-01,4.212188793665477132e-02
1.685252910000000170e+01,-3.628840982907933777e-01,-2.222951210891865870e-01,8.351711190226818182e-02,6.509164542581746815e-01,-2.973588488074376812e-01,2.372233202532147978e-01,-7.714596769094289597e-01,-3.195925342422123450e-02,3.106522987212367859e-02,1.401618536495089273e+00,-6.306553525383953307e-01,4.456583644508776282e-02
1.686293470000000028e+01,-3.621178771289632059e-01,-2.233478844200300628e-01,8.371147159323588660e-02,6.493925072706971946e-01,-2.966674932473125637e-01,2.382748863105560166e-01,-7.733507579810423582e-01,-3.425284501212111365e-02,3.341833079158029740e-02,1.404797223417505236e+00,-6.320189111140255278e-01,4.784982130534568695e-02
1.687284779999999884e+01,-3.615273777863362015e-01,-2.241542966658152114e-01,8.385824841327615964e-02,6.482187480305707794e-01,-2.961349797631083192e-01,2.390797468054770003e-01,-7.723952913143645738e-01,-3.720667019530399244e-02,3.622722969136282778e-02,1.402946103040135561e+00,-6.312249104783251852e-01,5.192439467773170975e-02
1.688278239999999997e+01,-3.611056108591206848e-01,-2.247276893692031763e-01,8.396149728432389381e-02,6.473807531726514242e-01,-2.957547835324350061e-01,2.396517004971317200e-01,-7.685949190618303062e-01,-4.078523939004408128e-02,3.940577474448292428e-02,1.396061042096160776e+00,-6.282699253964132424e-01,5.670440589578645135e-02
1.689265920000000065e+01,-3.608435296636380851e-01,-2.250829097709903248e-01,8.402499358871429180e-02,6.468601869725443265e-01,-2.955185984614328021e-01,2.400058892577594805e-01,-7.619865772636980061e-01,-4.493560745685676316e-02,4.283869107577387148e-02,1.384194029934633363e+00,-6.231702531333174200e-01,6.207355932440532242e-02
1.690297410000000156e+01,-3.607302298073035152e-01,-2.252362195654074029e-01,8.405228733464653601e-02,6.466351785083404025e-01,-2.954165090201863464e-01,2.401587206453630885e-01,-7.526426113821039765e-01,-4.958808746476472962e-02,4.638912601510813971e-02,1.367455394430976412e+00,-6.159633990333079900e-01,6.789083164626133482e-02
1.691253419999999963e+01,-3.607531977639565346e-01,-2.252051532699710368e-01,8.404676199806981884e-02,6.466807900624704786e-01,-2.954372036738810436e-01,2.401277529089980156e-01,-7.406706620187994972e-01,-5.465722879993029082e-02,4.990784642100254409e-02,1.346016130074077388e+00,-6.067100030257930321e-01,7.399813880292674395e-02
1.692478759999999838e+01,-3.608986031059743804e-01,-2.250083325610077178e-01,8.401169246671069679e-02,6.469695683487577398e-01,-2.955682260177585619e-01,2.399315375372537973e-01,-7.262134628512852963e-01,-6.004317919572543794e-02,5.324322976948092645e-02,1.320110227403630709e+00,-5.954960688344637099e-01,8.022852805427883871e-02
1.693323940000000150e+01,-3.611516267467570485e-01,-2.246652350295716971e-01,8.395029647849838739e-02,6.474721657351167892e-01,-2.957962577161268314e-01,2.395894164498000856e-01,-7.094487556866928557e-01,-6.563353111353031899e-02,5.625116745584457512e-02,1.290036998912943211e+00,-5.824353741143095675e-01,8.641416813013010068e-02
1.694348550000000131e+01,-3.614968153607791557e-01,-2.241959186115256575e-01,8.386577440621700852e-02,6.481580142477509909e-01,-2.961074253575892712e-01,2.391212736921836390e-01,-6.905895613374977149e-01,-7.130570628789612009e-02,5.880409100311645432e-02,1.256163516425174542e+00,-5.676719813127175662e-01,9.239351127617176362e-02
1.695338250000000002e+01,-3.619184504820153192e-01,-2.236207059922392659e-01,8.376133315862110962e-02,6.489960315970275673e-01,-2.964876217374889933e-01,2.385472445993098711e-01,-6.698850426982859707e-01,-7.692987019470143295e-02,6.079850847383583279e-02,1.218927383196194647e+00,-5.513828251632086896e-01,9.801717580743771197e-02
1.696377980000000107e+01,-3.624009198024732981e-01,-2.229598363510147951e-01,8.364019130308353311e-02,6.499553361129066786e-01,-2.969228310245064506e-01,2.378873886239757651e-01,-6.476221547494452890e-01,-8.237230526347927295e-02,6.216065518170221793e-02,1.178840130421805910e+00,-5.337804062281912287e-01,1.031523063661902578e-01
1.697349540000000090e+01,-3.629290778642046411e-01,-2.222330948197341893e-01,8.350556419867283253e-02,6.510059462904855820e-01,-2.973994467472937941e-01,2.371613353060267049e-01,-6.241281917254626332e-01,-8.749912024577910508e-02,6.285007464824188261e-02,1.136491516549629210e+00,-5.151156479209739736e-01,1.076853716301502950e-01
1.698316990000000004e+01,-3.634885834877750743e-01,-2.214594329933101680e-01,8.336062986290748711e-02,6.521194403392494010e-01,-2.979045714179866522e-01,2.363879161754490199e-01,-5.997742033364994452e-01,-9.218014055218093361e-02,6.286111641781633175e-02,1.092554871488111701e+00,-4.956809477969619238e-01,1.115235254235384527e-01
1.699350869999999958e+01,-3.640662016825177982e-01,-2.206565967573932419e-01,8.320847835150013694e-02,6.532695513194406445e-01,-2.984262867162428279e-01,2.355847987196260374e-01,-5.749790327839107151e-01,-9.629281214349161289e-02,6.222244471483362460e-02,1.047793298106862281e+00,-4.758133348056898804e-01,1.145947707732141024e-01
1.700315210000000121e+01,-3.646500582544079938e-01,-2.198407805133995030e-01,8.305204944865440808e-02,6.544326738289898415e-01,-2.989538833491298675e-01,2.347681417844043883e-01,-5.502133804781357274e-01,-9.972595686207630372e-02,6.099468855526368749e-02,1.003065922408442390e+00,-4.558973835851682921e-01,1.168472249024508774e-01
1.701320069999999873e+01,-3.652298358145126267e-01,-2.190263293213048357e-01,8.289406525352616129e-02,6.555882587220276392e-01,-2.994780399529011206e-01,2.339522946169448614e-01,-5.260027517414113118e-01,-1.023832347986459723e-01,5.926633561937477701e-02,9.593323499519863518e-01,-4.363670776106163274e-01,1.182477940543215783e-01
1.702405860000000004e+01,-3.657968917592349101e-01,-2.182255244736264199e-01,8.273696803395402810e-02,6.567190558055919780e-01,-2.999909329147847359e-01,2.331495761136292977e-01,-5.029273449850993893e-01,-1.041862059222524728e-01,5.714790504767042201e-02,9.176519379673466759e-01,-4.177051095137036540e-01,1.187805566126658718e-01
1.703453469999999825e+01,-3.663442513675693735e-01,-2.174485291471781601e-01,8.258288277251413234e-02,6.578111095051024648e-01,-3.004862340765548367e-01,2.323702123935622310e-01,-4.816159078120937909e-01,-1.050769502023478630e-01,5.476437429404756863e-02,8.791724939792437965e-01,-4.004371911344675183e-01,1.184451511510153654e-01
1.706394570000000144e+01,-3.671148979533319090e-01,-2.163478177991755569e-01,8.236182244448775336e-02,6.593495412675647316e-01,-3.011839582481261601e-01,2.312652855854498424e-01,-4.628219896837280634e-01,-1.046762388229192098e-01,5.208764795434683847e-02,8.453005203263552758e-01,-3.852078075638498689e-01,1.168773702415955990e-01
1.707302130000000062e+01,-3.691722960690405064e-01,-2.133696894219445639e-01,8.174756192296084301e-02,6.634618258388425005e-01,-3.030488169001737120e-01,2.282707192113600791e-01,-4.633336730051559882e-01,-1.017979994448856562e-01,5.072770589802821917e-02,8.464935596966451925e-01,-3.857446610884136540e-01,1.136980047072926603e-01
1.708246899999999968e+01,-3.730367285239064024e-01,-2.076129850569241597e-01,8.049484787623018001e-02,6.712063026973220659e-01,-3.065600874545486576e-01,2.224616126428144158e-01,-4.640032015717164282e-01,-9.623211377235540986e-02,4.804753526547278497e-02,8.482029038994891579e-01,-3.865137901946673615e-01,1.075269901845936488e-01
1.709237209999999862e+01,-3.785384867181471602e-01,-1.990190362513082345e-01,7.847070374108988666e-02,6.822784519660434199e-01,-3.115784060615220952e-01,2.137397504151848093e-01,-4.647487634800421263e-01,-8.791223971586026309e-02,4.399203790510908263e-02,8.502468965829859116e-01,-3.874334102808156821e-01,9.827956239240960568e-02
1.710283730000000091e+01,-3.851474884089502448e-01,-1.879947919272619838e-01,7.561932251572711650e-02,6.956523577791706714e-01,-3.176372662063435826e-01,2.024667224471319860e-01,-4.653502847723564040e-01,-7.721936443013710516e-02,3.871629313690361229e-02,8.521392558667191253e-01,-3.882847246581206946e-01,8.636434903351745962e-02
1.711272070000000056e+01,-3.922482862574949714e-01,-1.751420467369577683e-01,7.195941655492865685e-02,7.101128329644259551e-01,-3.241849707946569126e-01,1.892084067608484355e-01,-4.655619680838516405e-01,-6.472334377787203330e-02,3.248257306061241856e-02,8.533312372590557970e-01,-3.888209190358349332e-01,7.240687075343693602e-02
1.712224499999999949e+01,-3.993098566334917221e-01,-1.610837076756079789e-01,6.757745347314036977e-02,7.245895746296886486e-01,-3.307363943674630491e-01,1.745711707928566947e-01,-4.651861769302494953e-01,-5.101755182048339776e-02,2.559027467216679064e-02,8.533728689346791185e-01,-3.888396458202008077e-01,5.707087235879352433e-02
1.713290429999999986e+01,-4.059534567966067153e-01,-1.463682456986381553e-01,6.260694331909633092e-02,7.382990883115727598e-01,-3.369371550713653463e-01,1.591076818200953535e-01,-4.641051119575473338e-01,-3.662761099039046897e-02,1.832860481914355688e-02,8.519845114516542139e-01,-3.882151129249407084e-01,4.095570040107150700e-02
1.714339969999999980e+01,-4.119529840022240763e-01,-1.314301233999466412e-01,5.720139778454957913e-02,7.507558669715450606e-01,-3.425683190669879252e-01,1.432725073928154957e-01,-4.622816600330920678e-01,-2.197292926300575822e-02,1.094765443151834994e-02,8.490614520968966517e-01,-3.869000741226353846e-01,2.454875696948022323e-02
1.715283940000000129e+01,-4.172038780536391767e-01,-1.165856718399340686e-01,5.151086095787027475e-02,7.617189218304396547e-01,-3.475218263075028347e-01,1.274109607636420838e-01,-4.597442253593410078e-01,-7.361788551721870633e-03,3.644995138938345036e-03,8.446425020027312769e-01,-3.849116935605820800e-01,8.214723381011739683e-03
1.716258260000000035e+01,-4.216849195755485447e-01,-1.020481598644240595e-01,4.566710939227824895e-02,7.711202023311853893e-01,-3.517678335593625860e-01,1.117679134791922380e-01,-4.565670318956687734e-01,6.995180212950868892e-03,-3.435853561128743294e-03,8.388674895720420466e-01,-3.823124749446207282e-01,-7.793423083175385693e-03
1.717262679999999975e+01,-4.254250656186549517e-01,-8.795063675548608906e-02,3.977767905627338507e-02,7.789996719804186398e-01,-3.553252012940886218e-01,9.650645549564276782e-02,-4.528524046145472881e-01,2.096383357661446567e-02,-1.019943770538356276e-02,8.319383081931688295e-01,-3.791928180782639934e-01,-2.331299224928788660e-02
1.718212750000000000e+01,-4.284792695293010989e-01,-7.436939412948118111e-02,3.392625161640516751e-02,7.854563161172425367e-01,-3.582392866455155200e-01,8.172927515677332055e-02,-4.487175117054124640e-01,3.446445295431788125e-02,-1.658894156453172286e-02,8.240894581858251300e-01,-3.756578457321442244e-01,-3.824764739308209732e-02
1.719361440000000130e+01,-4.309129884937383803e-01,-6.134416744625093010e-02,2.817639671444638338e-02,7.906157177884729492e-01,-3.605672863564812758e-01,6.749829667230954067e-02,-4.442856185255082413e-01,4.745255287416716428e-02,-2.257636470383261873e-02,8.155685254380049543e-01,-3.718186832620071769e-01,-5.254573609214114455e-02
1.720217840000000109e+01,-4.327934371159508631e-01,-4.889347462013615697e-02,2.257626073291052471e-02,7.946110660351024535e-01,-3.623696782444802977e-01,5.385028488629335641e-02,-4.396807949693114503e-01,5.990419760989507125e-02,-2.815408228377114241e-02,8.066244192392995060e-01,-3.677872060627356277e-01,-6.618320644863302793e-02
1.721241249999999923e+01,-4.341853790789859113e-01,-3.702493449596300223e-02,1.716272490133796680e-02,7.975735001052717266e-01,-3.637058895073099762e-01,4.080772337617671192e-02,-4.350247485954365501e-01,7.180607767512237061e-02,-3.332847198791211163e-02,7.975004907288791856e-01,-3.636729606507134172e-01,-7.915168933061907108e-02
1.722265739999999923e+01,-4.351495816895338820e-01,-2.574122690604641051e-02,1.196439428252138448e-02,7.996280951402638948e-01,-3.646325128849490227e-01,2.838531089530300228e-02,-4.304346248616284232e-01,8.314978445049958644e-02,-3.811554156881968858e-02,7.884299872720355040e-01,-3.595811172359106855e-01,-9.145125008931206945e-02
1.723232110000000006e+01,-4.357425719648262419e-01,-1.504273682194789963e-02,7.003367386917203063e-03,8.008927055607149015e-01,-3.652028097107251625e-01,1.659299208265208742e-02,-4.260209647839071634e-01,9.392931949243621403e-02,-4.253809404741892841e-02,7.796320619481917902e-01,-3.556106552583138125e-01,-1.030867653681079299e-01
1.724269500000000122e+01,-4.360168330489224697e-01,-4.928019162011132437e-03,2.296067276993163375e-03,8.014778583108475019e-01,-3.654666828076296170e-01,5.436658452087493772e-03,-4.218853964541632862e-01,1.041407515956831453e-01,-4.662384713754796906e-02,7.713074036577207693e-01,-3.518523640159463284e-01,-1.140667085518642931e-01
1.725321849999999912e+01,-4.360209894348909265e-01,4.606860724055694689e-03,-2.146457714061078548e-03,8.014867274987143020e-01,-3.654706822903355246e-01,-5.082363018847669417e-03,-4.181179870064459236e-01,1.137829888287771318e-01,-5.040398301340953680e-02,7.636333044348759813e-01,-3.483865790483262614e-01,-1.244031947811935074e-01
1.726262270000000143e+01,-4.357998275816107880e-01,1.356923945694576972e-02,-6.318367936181568112e-03,8.010148501185394565e-01,-3.652578910610504437e-01,-1.496808546846642267e-02,-4.147944555329046712e-01,1.228587961013967167e-01,-5.391175824995042554e-02,7.567585476519127496e-01,-3.452808313375128613e-01,-1.341123415690142484e-01
1.727216980000000035e+01,-4.376437808887240211e-01,2.149057908245843862e-02,-1.005444245725595209e-02,8.042543974248950178e-01,-3.667186594998899096e-01,-2.372596128560046369e-02,-4.116953471612179172e-01,1.313784226462539895e-01,-5.713901586051339798e-02,7.502959787813914261e-01,-3.423604751746287533e-01,-1.432003741598162072e-01
1.728380020000000172e+01,-4.437803725631765395e-01,2.791396958792602412e-02,-1.326799506199405343e-02,8.152869825336956922e-01,-3.716918059173552891e-01,-3.090604577485113122e-02,-4.085808060748832293e-01,1.393585469930795906e-01,-6.006713242501526828e-02,7.438211006364419120e-01,-3.394337703910781379e-01,-1.516755483792300019e-01
1.729212770000000177e+01,-4.539968185749163054e-01,3.289119973376153361e-02,-1.604643924222326490e-02,8.337344935823995939e-01,-3.800015977813639978e-01,-3.659544194401417178e-02,-4.054793265914096168e-01,1.468196254774418730e-01,-6.271628803449025291e-02,7.373929699715384700e-01,-3.365274267229949601e-01,-1.595651115321797264e-01
1.730271039999999871e+01,-4.678972621654909902e-01,3.650423337013974923e-02,-1.844025667852289274e-02,8.588748418996727807e-01,-3.913142003667928748e-01,-4.089561175699994722e-02,-4.024137370226698596e-01,1.537872326477456308e-01,-6.510833127310466928e-02,7.310582411691139981e-01,-3.336625718775070304e-01,-1.669015475917837443e-01
1.731345809999999830e+01,-4.849560188182962528e-01,3.886152588093683136e-02,-2.046915354647960150e-02,8.897422695892922562e-01,-4.051840459878723877e-01,-4.392030843878030194e-02,-3.994017753844096297e-01,1.602899796861911863e-01,-6.726553682548153112e-02,7.248525528767100212e-01,-3.308553703359624620e-01,-1.737201813608165446e-01
1.732236100000000079e+01,-5.045753785848889894e-01,4.009342235969937107e-02,-2.213237920875665843e-02,9.252356082246215863e-01,-4.211039886043739244e-01,-4.579369190536036055e-02,-3.964570980597927341e-01,1.663572369116659289e-01,-6.920951757510485081e-02,7.188027790138642459e-01,-3.281180345081762262e-01,-1.800566713260635110e-01
1.733209370000000149e+01,-5.261356458559336424e-01,4.034721465947255226e-02,-2.342051003537859444e-02,9.642119005106426499e-01,-4.385488165255200244e-01,-4.664890494885523542e-02,-3.935904564753381352e-01,1.720171416305495971e-01,-7.096043950370645170e-02,7.129295809481739354e-01,-3.254599740763746141e-01,-1.859448860711916118e-01
1.734348239999999919e+01,-5.490314403337803739e-01,3.978220199095483522e-02,-2.432647274371491086e-02,1.005554575497047409e+00,-4.570071031738409673e-01,-4.662712342885640127e-02,-3.908108317018358924e-01,1.772951233763662149e-01,-7.253656545066200501e-02,7.072498262881579123e-01,-3.228888869429713537e-01,-1.914153839403304191e-01
1.735219209999999990e+01,-5.726938989819871928e-01,3.856494093562501391e-02,-2.485445821578879944e-02,1.048215671421600881e+00,-4.760011118697207166e-01,-4.587692744719029658e-02,-3.881263873980052015e-01,1.822130080913142436e-01,-7.395408575578499288e-02,7.017785949835451120e-01,-3.204116650484616358e-01,-1.964945342908141490e-01
1.736249030000000104e+01,-5.966015402525889355e-01,3.686477497967577399e-02,-2.502615733473079196e-02,1.091237237886664602e+00,-4.950970657842681533e-01,-4.455374762564541513e-02,-3.855451679468592241e-01,1.867886585066345084e-01,-7.522716456504308091e-02,6.965306348239250767e-01,-3.180350521383767948e-01,-2.012042129679688096e-01
1.737241540000000128e+01,-6.202834195250734872e-01,3.484968642904640035e-02,-2.488424279980927523e-02,1.133758527783323977e+00,-5.139087785489886429e-01,-4.281910169543760858e-02,-3.830755212982895896e-01,1.910360542316480448e-01,-7.636812593401254290e-02,6.915212374128270056e-01,-3.157660398646022770e-01,-2.055619544335314519e-01
1.738239779999999968e+01,-6.433177940629862812e-01,3.268249934136813195e-02,-2.449325358969156596e-02,1.175014745192472176e+00,-5.320972571400623963e-01,-4.083933900509811171e-02,-3.807262623888914010e-01,1.949656964984722851e-01,-7.738771279623635202e-02,6.867665786321826005e-01,-3.136120216948095063e-01,-2.095814298724327784e-01
1.739284079999999832e+01,-6.653286655119476922e-01,3.051746630296281459e-02,-2.393811795370970330e-02,1.214331508670148274e+00,-5.493681543036910142e-01,-3.878364772906461866e-02,-3.785066146862311465e-01,1.985852259446674317e-01,-7.829536676191195532e-02,6.822836091423329918e-01,-3.115807430216470664e-01,-2.132731296186214098e-01
1.740267419999999987e+01,-6.859817385027527914e-01,2.849728184340816206e-02,-2.332057398141285098e-02,1.251117669563804213e+00,-5.654682550932355056e-01,-3.682114896224451123e-02,-3.764259777996863399e-01,2.019001570341658613e-01,-7.909949282879380483e-02,6.780895984608177329e-01,-3.096800941400159601e-01,-2.166451482769864989e-01
1.741230499999999992e+01,-7.049806908221225576e-01,2.675057100602851179e-02,-2.275377529397903942e-02,1.284857991627553986e+00,-5.801816703257278718e-01,-3.511700205651034634e-02,-3.744935718338159303e-01,2.049146525241840600e-01,-7.980768777435809369e-02,6.742014385987458169e-01,-3.079177939832020705e-01,-2.197039944537454437e-01
1.742281170000000046e+01,-7.220642063316435877e-01,2.538989626980159287e-02,-2.235543020384178625e-02,1.315106464446114565e+00,-5.933260862071891850e-01,-3.382757297382747719e-02,-3.727180072619614148e-01,2.076322812303166288e-01,-8.042692300976139741e-02,6.706348066148297704e-01,-3.063010096125386994e-01,-2.224553694699504813e-01
1.743276810000000054e+01,-7.370039344497515410e-01,2.451030661336117689e-02,-2.223991743829967227e-02,1.341480598833419968e+00,-6.047492428605512060e-01,-3.309486370157186524e-02,-3.711068247235604356e-01,2.100567197438920619e-01,-8.096368162661882195e-02,6.674032743436661974e-01,-3.048359515047502910e-01,-2.249048784685497016e-01
1.744272069999999886e+01,-7.496033619495902078e-01,2.418840877770644937e-02,-2.250992395579576311e-02,1.363656834361448134e+00,-6.143257368019137132e-01,-3.304053524514256185e-02,-3.696660520710208231e-01,2.121923602658442043e-01,-8.142405270860764155e-02,6.645174576596311056e-01,-3.035274866025474694e-01,-2.270586395694542958e-01
1.745254309999999975e+01,-7.596974771405182736e-01,2.448186330559254387e-02,-2.324821767354290358e-02,1.381367092875398939e+00,-6.219542226100562843e-01,-3.375993582322460440e-02,-3.683998493304910249e-01,2.140447556802345108e-01,-8.181378120552329491e-02,6.619843430473224544e-01,-3.023788317277751325e-01,-2.289237257902210776e-01
1.746258560000000060e+01,-7.671530450848953464e-01,2.542920594526276723e-02,-2.451026381366361306e-02,1.394396465908876337e+00,-6.275550914922023438e-01,-3.531668225125043220e-02,-3.673102817826719990e-01,2.156208790652494045e-01,-8.213828231420561288e-02,6.598068674409036660e-01,-3.013913619571289004e-01,-2.305084209412716911e-01
1.747276340000000161e+01,-7.718692830180289288e-01,2.704993570373104284e-02,-2.631846247363034408e-02,1.402581993560062301e+00,-6.310687091522524383e-01,-3.773846224482248907e-02,-3.663972015102870405e-01,2.169292540282679038e-01,-8.240264284741805056e-02,6.579837081828072698e-01,-3.005645145233302173e-01,-2.318223493293107285e-01
