6.384608149528503418e-02,-1.587663777172565460e-02,4.344017505645751953e-01,-1.727933809161186218e-02,-1.236977288499474525e-03,-1.406581103801727295e-01,9.899066686630249023e-01,5.103529244661331177e-02,-8.071200549602508545e-02,3.145428105102558091e-18,0.000000000000000000e+00,-7.332473248243331909e-02,2.382682710886001587e-01,5.097734555602073669e-02,0.000000000000000000e+00,5.124239623546600342e-02,-1.420179307460784912e-01,-2.031873166561126709e-02,-2.999999932944774628e-02,6.800898909568786621e-02,-1.800000071525573730e-01,-3.474574089050292969e-01,-2.999999932944774628e-02
6.773888319730758667e-02,-1.813031360507011414e-02,4.374271631240844727e-01,-1.786257885396480560e-02,8.001754991710186005e-03,-1.351225823163986206e-01,9.906355738639831543e-01,4.791308566927909851e-02,-9.547829627990722656e-02,1.308932048869982961e-18,0.000000000000000000e+00,-7.267204672098159790e-02,2.243807464838027954e-01,5.120475590229034424e-02,0.000000000000000000e+00,6.427548080682754517e-02,-1.463905870914459229e-01,-2.287739329040050507e-02,-2.999999932944774628e-02,8.581694960594177246e-02,-1.800000071525573730e-01,-3.597132861614227295e-01,-2.999999932944774628e-02
7.070872932672500610e-02,-1.918359473347663879e-02,4.403187334537506104e-01,-1.820325292646884918e-02,1.850165799260139465e-02,-1.308917850255966187e-01,9.910568594932556152e-01,4.514449834823608398e-02,-1.098453775048255920e-01,-7.283437790092715889e-18,0.000000000000000000e+00,-7.225659489631652832e-02,2.098898142576217651e-01,5.049914866685867310e-02,0.000000000000000000e+00,7.893130928277969360e-02,-1.494620740413665771e-01,-2.064017765223979950e-02,-2.999999932944774628e-02,1.022018566727638245e-01,-1.800000071525573730e-01,-3.624241650104522705e-01,-2.999999932944774628e-02
7.245306670665740967e-02,-1.930374093353748322e-02,4.431190192699432373e-01,-1.804585568606853485e-02,3.054408729076385498e-02,-1.288755685091018677e-01,9.910259842872619629e-01,4.199466854333877563e-02,-1.239250451326370239e-01,2.731843175500025849e-18,0.000000000000000000e+00,-7.163563370704650879e-02,1.961222887039184570e-01,4.597090557217597961e-02,0.000000000000000000e+00,8.635408431291580200e-02,-1.519008874893188477e-01,-1.273983623832464218e-03,-2.999999932944774628e-02,1.103777214884757996e-01,-1.800000071525573730e-01,-3.450676202774047852e-01,-2.999999932944774628e-02
7.466585189104080200e-02,-1.879602111876010895e-02,4.462298750877380371e-01,-1.806326583027839661e-02,4.434935376048088074e-02,-1.286301165819168091e-01,9.905357956886291504e-01,3.833480179309844971e-02,-1.403688937425613403e-01,4.661707036579370840e-18,0.000000000000000000e+00,-7.048942148685455322e-02,1.813418716192245483e-01,3.886810690164566040e-02,0.000000000000000000e+00,8.860108256340026855e-02,-1.533037424087524414e-01,2.976293861865997314e-02,-2.999999932944774628e-02,1.091581210494041443e-01,-1.800000071525573730e-01,-3.113370239734649658e-01,-2.999999932944774628e-02
7.867977023124694824e-02,-1.775107905268669128e-02,4.492981433868408203e-01,-1.889529451727867126e-02,5.869457498192787170e-02,-1.293805688619613647e-01,9.896759986877441406e-01,3.697340562939643860e-02,-1.551519483327865601e-01,-7.134689209259755134e-19,0.000000000000000000e+00,-7.020273804664611816e-02,1.677393168210983276e-01,3.382942825555801392e-02,0.000000000000000000e+00,8.937370777130126953e-02,-1.538322716951370239e-01,6.033295020461082458e-02,-2.999999932944774628e-02,1.101762950420379639e-01,-1.800000071525573730e-01,-2.841325700283050537e-01,-2.984607405960559845e-02
8.424521982669830322e-02,-1.598693616688251495e-02,4.524871408939361572e-01,-2.027493529021739960e-02,7.382854819297790527e-02,-1.304139196872711182e-01,9.884991049766540527e-01,3.435621410608291626e-02,-1.720753312110900879e-01,1.503639818512155624e-18,0.000000000000000000e+00,-6.951917707920074463e-02,1.531295329332351685e-01,3.281698748469352722e-02,0.000000000000000000e+00,8.579310774803161621e-02,-1.550258845090866089e-01,9.542815387248992920e-02,-2.999999932944774628e-02,1.113183125853538513e-01,-1.800000071525573730e-01,-2.595949172973632812e-01,-2.974123507738113403e-02
9.154744446277618408e-02,-1.386488601565361023e-02,4.562584459781646729e-01,-2.173786051571369171e-02,8.975032716989517212e-02,-1.318812221288681030e-01,9.869547486305236816e-01,3.048389963805675507e-02,-1.895131468772888184e-01,8.896490442588485590e-18,0.000000000000000000e+00,-6.713091582059860229e-02,1.323964446783065796e-01,4.184493422508239746e-02,0.000000000000000000e+00,7.843518257141113281e-02,-1.571224033832550049e-01,1.322921216487884521e-01,-2.999999932944774628e-02,1.090648472309112549e-01,-1.800000071525573730e-01,-2.331089079380035400e-01,-2.967123501002788544e-02
1.001236438751220703e-01,-1.116948947310447693e-02,4.606323242187500000e-01,-2.360175736248493195e-02,1.065352112054824829e-01,-1.340002119541168213e-01,9.849554300308227539e-01,2.521618269383907318e-02,-2.054944187402725220e-01,1.023319197859763938e-18,0.000000000000000000e+00,-6.533338874578475952e-02,1.038143932819366455e-01,6.308260560035705566e-02,0.000000000000000000e+00,6.740086525678634644e-02,-1.579982340335845947e-01,1.732455492019653320e-01,-2.999999932944774628e-02,1.033323556184768677e-01,-1.800000071525573730e-01,-2.034012973308563232e-01,-2.961193211376667023e-02
1.102310866117477417e-01,-7.848946377635002136e-03,4.651626646518707275e-01,-2.680814824998378754e-02,1.233751922845840454e-01,-1.365471929311752319e-01,9.825552105903625488e-01,2.179120108485221863e-02,-2.179901897907257080e-01,-2.615110827071083168e-18,0.000000000000000000e+00,-6.508643180131912231e-02,7.175045460462570190e-02,9.441860020160675049e-02,0.000000000000000000e+00,5.039019137620925903e-02,-1.568125039339065552e-01,2.169187515974044800e-01,-2.999999932944774628e-02,9.507723152637481689e-02,-1.800000071525573730e-01,-1.752083748579025269e-01,-2.971360646188259125e-02
